appid,name,content,positive_ratio
310080,Hatoful Boyfriend,"Game: Hatoful Boyfriend. Description: Congratulations! You’ve been accepted as the only human student at the prestigious St. PigeoNation’s Institute, a school for talented birds! Roam the halls and find love in between classes as a sophomore student at the world’s greatest pigeon high school.. Genres: Casual, Indie, Simulation. Steamspy_tags: Visual Novel, Anime, Dating Sim. Categories: Single-player, Steam Achievements, Steam Trading Cards",0.9410390077296424
310110,NS2: Combat,"Game: NS2: Combat. Description: NS2: Combat is a powerful twitch-shooter where space marines battle aliens through a competitive mixture of MOBA &amp; FPS playstyles. Are you ready?. Genres: Action, Indie, RPG. Steamspy_tags: Indie, Action, FPS. Categories: Multi-player, Steam Achievements, Steam Workshop, Steam Cloud, Stats, Includes level editor",0.5358851674641149
310360,Higurashi When They Cry Hou - Ch.1 Onikakushi,"Game: Higurashi When They Cry Hou - Ch.1 Onikakushi. Description: Higurashi When They Cry is a sound novel. The music, backgrounds and characters work together to create a world that is the stage of a novel for the user to read. They laugh and cry and get angry. The user takes the point of view of the protagonist to experience the story.. Genres: Adventure. Steamspy_tags: Visual Novel, Mystery, Anime. Categories: Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud",0.9651081646894628
310370,The Way of Life Free Edition,"Game: The Way of Life Free Edition. Description: The Way of Life makes the player relive the same life's experiences from the point of view of three characters of different ages: an adult, an old man and a child.. Genres: Free to Play, Indie. Steamspy_tags: Free to Play, Walking Simulator, Indie. Categories: Single-player, Full controller support",0.7425056561085973
310490,Crookz - The Big Heist,"Game: Crookz - The Big Heist. Description: Crookz - The Big Heist is a tactical strategy game set in the funky 1970’s with a slick and groovy atmosphere. Show off the art of thieving by plotting stylish heists and robberies; utilizing espionage and quick-thinking to avoid detection.. Genres: Simulation, Strategy. Steamspy_tags: Strategy, Simulation, Heist. Categories: Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards",0.841025641025641
310510,Deathtrap,"Game: Deathtrap. Description: Deathtrap is a Tower Defense game with strong action-RPG elements, a game of vicious tricks, killing machines, rotating blades and splattering blood.. Genres: Action, Adventure, Indie, RPG, Strategy. Steamspy_tags: Tower Defense, RPG, Action. Categories: Single-player, Multi-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Steam Leaderboards, Includes level editor",0.8077260755048288
310560,DiRT Rally,"Game: DiRT Rally. Description: DiRT Rally is the most authentic and thrilling rally game ever made, road-tested over 80 million miles by the DiRT community. It perfectly captures that white knuckle feeling of racing on the edge as you hurtle along dangerous roads, knowing that one crash could irreparably harm your stage time.. Genres: Racing, Simulation, Sports. Steamspy_tags: Racing, Simulation, Driving. Categories: Single-player, Multi-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Valve Anti-Cheat enabled, Steam Leaderboards",0.875993640699523
310700,Super Win the Game,"Game: Super Win the Game. Description: Throw on your nostalgia goggles and travel back in time with Super Win the Game, a retro-core explosion of exploration and platforming action!!. Genres: Action, Indie. Steamspy_tags: Indie, Platformer, Action. Categories: Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud",0.8902439024390244
310740,NEON STRUCT,"Game: NEON STRUCT. Description: You are Jillian Cleary: an ex-spy on the run, framed for treason and hunted by your former agency. You must move in secret, survive off the grid, and find a way to clear your name. Old friends and new allies will lend their support; but with the eyes of the world upon you, who can you trust?. Genres: Action, Indie. Steamspy_tags: Indie, Stealth, Cyberpunk. Categories: Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud",0.8071748878923767
310790,Geometry Wars™ 3: Dimensions Evolved,"Game: Geometry Wars™ 3: Dimensions Evolved. Description: Experience the full evolution of the award-winning Geometry Wars franchise and battle through waves of enemies on 3D grids in this frenetic arcade shooter!. Genres: Action. Steamspy_tags: Action, Arcade, Twin Stick Shooter. Categories: Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Leaderboards",0.900990099009901
310810,Shiftlings,"Game: Shiftlings. Description: The galaxy's biggest no-brainer!Control two adorably dim-witted alien space janitors on their quirky quest to repair the galaxy!. Genres: Action, Adventure. Steamspy_tags: Action, Adventure, Co-op. Categories: Single-player, Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards",0.7428571428571429
310890,Breach & Clear: Deadline Rebirth (2016),"Game: Breach & Clear: Deadline Rebirth (2016). Description: A deadly new breed of human monster is on the rise, and it’s up to players to stop the infestation before it spreads. Breach &amp; Clear: DEADline Rebirth is a new and greatly improved version of B&amp;C: Deadline, the follow-up to Breach &amp; Clear, the critically acclaimed hybrid tactical strategy game.. Genres: Action, Indie, RPG, Strategy. Steamspy_tags: Zombies, Strategy, Action. Categories: Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Stats, Steam Leaderboards",0.525974025974026
311010,The Way,"Game: The Way. Description: Journey to another planet and discover its secrets in order to bring your loved one back to life. Experience an adventure, inspired by old school classics like Another World, Heart of Darkness and Flashback.. Genres: Action, Adventure, Indie. Steamspy_tags: Adventure, Indie, Action. Categories: Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support",0.8669527896995708
311140,The Stalin Subway,"Game: The Stalin Subway. Description: &quot;The Stalin Subway&quot; is a First Person Shooter-style game where the events take place in post-war Moscow. The game allows to plunge into the depressing atmosphere of the Stalin's period and to play as a Soviet officer.. Genres: Action. Steamspy_tags: Action, FPS, Singleplayer. Categories: Single-player, Steam Trading Cards",0.5407608695652174
311190,Super Panda Adventures,"Game: Super Panda Adventures. Description: In Super Panda Adventures, you play as the brave panda-knight Fu, who is about to finish his training to become the new guardian of the Princess. At the same day of the big celebration party, some uninvited Robots show up to conquer the planet and take the Princess away in their Space Ships!. Genres: Action, Adventure, Indie. Steamspy_tags: Indie, Platformer, Metroidvania. Categories: Single-player, Steam Trading Cards, Partial Controller Support, Steam Cloud",0.9658605974395448
311210,Call of Duty®: Black Ops III,"Game: Call of Duty®: Black Ops III. Description: Call of Duty®: Black Ops III Zombies Chronicles Edition includes the full base game plus the Zombies Chronicles content expansion.. Genres: Action, Adventure. Steamspy_tags: Multiplayer, FPS, Zombies. Categories: Single-player, Multi-player, Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Valve Anti-Cheat enabled, Steam Leaderboards",0.6102302565138356
311240,Zero Escape: Zero Time Dilemma,"Game: Zero Escape: Zero Time Dilemma. Description: Nine participants awaken, trapped in an underground facility. To escape, they must play a game with deadly consequences. Who will live, and who will die? The choice is yours.. Genres: Adventure. Steamspy_tags: Puzzle, Psychological Horror, Story Rich. Categories: Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud",0.91523178807947
311250,Doorways: The Underworld,"Game: Doorways: The Underworld. Description: Doorways: The Underworld is an immersive horror adventure, featuring a complex story and deep atmosphere.. Genres: Action, Adventure, Indie. Steamspy_tags: Horror, Adventure, Indie. Categories: Single-player, Steam Achievements, Full controller support, Steam Trading Cards, VR Support, Steam Cloud",0.7307692307692307
311290,SpellForce 3,"Game: SpellForce 3. Description: SpellForce 3 - The perfect blend between RTS and RPG!. Genres: RPG, Strategy. Steamspy_tags: RPG, Strategy, RTS. Categories: Single-player, Multi-player, Co-op, Steam Achievements, Steam Trading Cards, Steam Cloud, Includes level editor",0.716206652512385
311310,Naval Action,"Game: Naval Action. Description: Naval Action is a hardcore, realistic, and beautifully detailed naval combat sandbox immersing players into the experience of the most beautiful period of naval history - when sailing ships ruled the seas.. Genres: Action, Adventure, Indie, Massively Multiplayer, Simulation, Strategy, Early Access. Steamspy_tags: Early Access, Naval, Open World. Categories: Multi-player, Online Multi-Player, MMO, Online Co-op",0.6057131752817723
311340,METAL GEAR SOLID V: GROUND ZEROES,"Game: METAL GEAR SOLID V: GROUND ZEROES. Description: World-renowned Kojima Productions brings the Metal Gear Solid franchise to Steam with METAL GEAR SOLID V: GROUND ZEROES. Play as the legendary hero Snake and infiltrate a Cuban military base to rescue the hostages. Can you make it out alive?. Genres: Action, Adventure. Steamspy_tags: Stealth, Action, Short. Categories: Single-player, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards",0.8245723172628305
311480,Vertical Drop Heroes HD,"Game: Vertical Drop Heroes HD. Description: Vertical Drop Heroes is a procedural platformer RPG hybrid with roguelike elements, where your hero adventures through randomly generated stages. Armed with a variety of skills and traits, you must use your cunning and reflexes to survive the dangers of each stage.. Genres: Action, Indie. Steamspy_tags: Action, Indie, Rogue-like. Categories: Single-player, Multi-player, Co-op, Shared/Split Screen, Steam Achievements, Partial Controller Support, Stats, Steam Leaderboards",0.8222543352601156
